COMPLEX_CATEGORY,COMPLEX_NAME,FACILITY_TYPE,FACILITY_NAME,ADDRESS,TYP_OF_ORG,ORG,STEWARD,OPER,COMMUNITY,SECTOR,POPULATION,OCCUPIED_DWELLINGS,PERSONS_PER_UNIT,Area (km²),Population Density (people/km²)
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,378","5,146",2.41,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,021","5,280",2.28,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,278","5,095",2.41,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"13,163","4,702",2.8,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,548","5,187",2.42,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"11,152","3,170",3.52,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,525","5,559",2.25,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,756","4,915",2.6,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,897","5,131",2.51,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"13,210","4,424",2.99,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,895","5,143",2.51,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,612","5,537",2.28,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,374","5,126",2.41,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,669","5,486",2.31,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"11,936","5,046",2.37,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,099","5,285",2.29,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,130","5,328",2.28,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,158","5,297",2.3,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,158","5,258",2.31,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"9,974","2,748",3.63,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,967","4,908",2.64,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,316","5,385",2.29,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,817","4,961",2.58,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,454","5,204",2.39,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,892","4,681",2.75,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"11,646","3,432",3.39,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"9,165","2,457",3.73,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,205","5,125",2.38,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,578","5,200",2.42,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,436","5,117",2.43,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"13,508","4,772",2.83,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"11,963","5,143",2.33,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,473","5,202",2.4,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,676","5,106",2.48,6.7,"2,700"
,Vecova Centre for Disability Services and Research,Leisure Centre,,3304 33 ST NW,Not-for-Profit,Vecova,RE&DS (CLA),Vecova Centre for Disability Services and Research,Varsity,NORTHWEST,"12,456","3,866",3.22,6.7,"2,700"
,Great Plains Recreation Facility,Arena,,5749 76 AV SE,Not-for-Profit,CFSDA,Recreation,Canlan Ice Sports,Great Plains,EAST,,,,1.0,"1,000"
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,635","3,276",2.03,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,148","2,982",2.06,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,909","3,349",2.06,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,586","2,657",2.1,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,601","2,359",3.22,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,423","3,426",2.17,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,484","2,606",2.1,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,849","2,517",2.32,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,954","2,828",2.11,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,851","2,439",2.81,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,077","2,934",2.07,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,017","2,902",2.07,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,608","3,227",2.05,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,361","3,089",2.06,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,163","2,955",2.09,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,190","2,404",2.57,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,235","2,383",3.04,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,543","3,246",2.02,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,488","3,226",2.01,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,671","2,347",3.27,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,059","2,383",2.96,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,677","2,689",2.11,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,231","3,459",2.09,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,319","3,043",2.08,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,498","2,376",3.16,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,612","2,520",2.23,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,551","2,570",2.16,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,677","3,509",2.19,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,816","3,363",2.03,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,229","3,013",2.07,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,586","2,333",2.39,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,794","2,543",2.28,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,672","2,662",2.13,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,795","2,468",2.35,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,486","3,223",2.01,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,210","2,442",2.54,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,435","3,184",2.02,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,450","3,234",1.99,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,613","3,253",2.03,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,709","2,417",2.36,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,357","2,410",2.64,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,484","3,179",2.04,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,576","2,399",2.74,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,368","3,181",2.0,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,651","2,291",2.47,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"5,879","2,828",2.08,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,475","3,233",2.0,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"7,463","3,439",2.17,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,528","3,230",2.02,,
Aquatic & Fitness Centres,Killarney Aquatic & Recreation Centre,Aquatic & Fitness Centre,,1919 29 ST SW,Municipal,Recreation,Recreation,Recreation,Killarney/Glengarry,CENTRE,"6,160","2,956",2.08,,
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,154","1,270",2.48,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,135","1,576",1.99,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,187","1,407",2.27,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,192","1,602",1.99,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,196","1,619",1.97,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,484","1,750",1.99,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,332","1,628",2.05,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,220","1,642",1.96,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,040","1,064",2.86,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,229","1,283",2.52,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,490","1,714",2.04,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,516","1,675",2.1,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,284","1,455",2.26,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,083","1,324",2.33,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,402","1,658",2.05,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,108","1,351",2.3,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,301","1,664",1.98,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,275","1,618",2.02,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,128","1,423",2.2,2.2,"1,900"
Leisure Centre Arenas,Ed Whalen and Joseph Kryczka Arenas,Arena,Ice,2000 SOUTHLAND DR SW,Municipal,Recreation,Recreation,Recreation,Palliser,SOUTH,"3,259","1,563",2.09,2.2,"1,900"
