COMPLEX_NAME,FACILITY_TYPE,ADDRESS,TYP_OF_ORG,ORG,STEWARD,OPER,COMMUNITY,SECTOR,POPULATION,OCCUPIED_DWELLINGS,PERSONS_PER_UNIT,Area (km²),Population Density (people/km²)
Rotary Park Spray Park,Spray Park,617 1 ST NE,Municipal,Parks,Parks,Parks,Crescent Heights,CENTRE,5645.0,3234.0,1.75,4.0,
Rotary Park Spray Park,Spray Park,617 1 ST NE,Municipal,Parks,Parks,Parks,Crescent Heights,CENTRE,5946.0,2335.0,2.55,4.0,
Rotary Park Spray Park,Spray Park,617 1 ST NE,Municipal,Parks,Parks,Parks,Crescent Heights,CENTRE,5686.0,2521.0,2.26,4.0,
Rotary Park Spray Park,Spray Park,617 1 ST NE,Municipal,Parks,Parks,Parks,Crescent Heights,CENTRE,5730.0,3280.0,1.75,4.0,
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,10285.0,3161.0,3.25,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,5998.0,1927.0,3.11,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,13.0,4.0,3.25,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,13.0,4.0,3.25,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,12988.0,3652.0,3.56,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,424.0,143.0,2.97,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,12126.0,3500.0,3.46,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,11569.0,3482.0,3.32,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,14708.0,3959.0,3.72,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,15055.0,4042.0,3.72,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,2784.0,870.0,3.2,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,5048.0,1617.0,3.12,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,11551.0,3443.0,3.35,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,12968.0,3651.0,3.55,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,10850.0,3300.0,3.29,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,894.0,272.0,3.29,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,11915.0,3513.0,3.39,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,12328.0,3502.0,3.52,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,12406.0,3509.0,3.54,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,86.0,29.0,2.97,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,4205.0,1342.0,3.13,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,4705.0,1504.0,3.13,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,0.0,0.0,0.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,6258.0,2052.0,3.05,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,14877.0,3972.0,3.75,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,812.0,255.0,3.18,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,14.0,4.0,3.5,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,12.0,4.0,3.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,287.0,98.0,2.93,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,7276.0,2333.0,3.12,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,14761.0,3950.0,3.74,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,9268.0,2883.0,3.21,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,5427.0,1734.0,3.13,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,508.0,166.0,3.06,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,13674.0,3776.0,3.62,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,3470.0,1083.0,3.2,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,2099.0,671.0,3.13,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,973.0,290.0,3.36,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,16.0,4.0,4.0,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,14221.0,3869.0,3.68,2.3,4000.0
Genesis Centre of Community Wellness,Leisure Centre,7556 FALCONRIDGE BV NE,Not-for-Profit,Genesis,Recreation,North East Centre of Community Society,Martindale,NORTHEAST,8095.0,2590.0,3.13,2.3,4000.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,18.0,5.0,3.6,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8594.0,3040.0,2.83,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,7086.0,2616.0,2.71,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,5023.0,1785.0,2.81,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8596.0,3061.0,2.81,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,5872.0,2068.0,2.84,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,4209.0,1463.0,2.88,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,13.0,5.0,2.6,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,2033.0,710.0,2.86,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,13.0,5.0,2.6,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,15.0,5.0,3.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8444.0,3079.0,2.74,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8751.0,3110.0,2.81,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,12.0,5.0,2.4,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8393.0,3098.0,2.71,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8496.0,3068.0,2.77,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8546.0,3067.0,2.79,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,344.0,120.0,2.87,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8158.0,3026.0,2.7,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8540.0,3087.0,2.77,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,12.0,5.0,2.4,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,837.0,290.0,2.89,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,11.0,5.0,2.2,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,3135.0,1106.0,2.83,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8305.0,3070.0,2.71,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8486.0,3069.0,2.77,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8401.0,3049.0,2.76,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,13.0,5.0,2.6,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,0.0,0.0,0.0,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8021.0,2936.0,2.73,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8717.0,3090.0,2.82,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,8488.0,3091.0,2.75,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,11.0,5.0,2.2,3.1,3300.0
Somerset Spray Park,Spray Park,999 SOMERSET DR SW,Not-for-Profit,CA,Parks,CA,Somerset,SOUTH,14.0,5.0,2.8,3.1,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10122.0,3685.0,2.75,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10050.0,3296.0,3.05,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10404.0,3350.0,3.11,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,30.0,7.0,4.29,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10119.0,3243.0,3.12,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9857.0,3699.0,2.66,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10286.0,3385.0,3.04,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,6625.0,2009.0,3.3,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10076.0,3314.0,3.04,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9743.0,3613.0,2.7,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10306.0,3353.0,3.07,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,5511.0,1655.0,3.33,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,8667.0,2808.0,3.09,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10192.0,3302.0,3.09,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,56.0,15.0,3.73,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9962.0,3176.0,3.14,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9683.0,3101.0,3.12,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10190.0,3642.0,2.8,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9939.0,3645.0,2.73,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,34.0,10.0,3.4,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10059.0,3189.0,3.15,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9988.0,3640.0,2.74,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,62.0,17.0,3.65,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10353.0,3383.0,3.06,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9808.0,3619.0,2.71,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10501.0,3361.0,3.12,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10266.0,3548.0,2.89,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9787.0,3640.0,2.69,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10212.0,3676.0,2.78,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,1312.0,408.0,3.22,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10368.0,3330.0,3.11,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9778.0,3645.0,2.68,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,4095.0,1282.0,3.19,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9741.0,3629.0,2.68,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10149.0,3386.0,3.0,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9626.0,3583.0,2.69,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9898.0,3182.0,3.11,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10145.0,3382.0,3.0,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9862.0,3593.0,2.74,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,88.0,22.0,4.0,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9588.0,3114.0,3.08,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,90.0,22.0,4.09,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9644.0,3595.0,2.68,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,9829.0,3650.0,2.69,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10100.0,3223.0,3.13,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10217.0,3221.0,3.17,2.8,3300.0
Village Square and Wally Kozak Arenas,Arena,2623 56 ST NE,Municipal,Recreation,Recreation,Recreation,Pineridge,NORTHEAST,10383.0,3346.0,3.1,2.8,3300.0
